title,published_at,NMF_topic,NMF_score
Appeals and negotiations won’t make Israel stop starving Gaza,2025-07-20 19:11:33,2,0.03046243537125747
Trump defied the world with truth — and upended the status quo,2025-07-20 19:03:59,1,0.04209908529332282
How One Clause Sparked Exxon-Chevron Feud That Turned Personal,2025-07-20 18:50:17,2,0.0013040850028460307
"Carney’s new measures to protect Canadian steel, Couche-Tard pulls 7-Eleven parent bid and GO Residential launches rare IPO: Must-read business and investing stories",2025-07-20 18:44:59,2,0.011201136562328143
7 things I wish I knew when I started self-hosting LLMs,2025-07-23 03:30:22,2,0.0018082791480873224
The Doug Ford Doctrine: 'We really have to flex our muscles',2025-07-20 18:30:36,1,0.0007381812358227231
Why My Mobile Hotspot May Be Better Than My Home Internet,2025-07-20 18:30:07,2,0.0021069587541863257
Japan's Ishiba vows to stay on after election defeat,2025-07-20 18:18:00,2,0.0048668937182887555
Japan's Ishiba faces difficult election amid far-right surge,2025-07-20 18:18:00,2,0.019542079376496647
MLB Writer Expects Braves Will Trade $58 Million Star Pitcher at Deadline,2025-07-20 18:15:01,2,0.2653407962979931
Justice Department Urges Dismissal Of Maryland Climate Lawsuits,2025-07-20 18:00:46,1,0.001244140643080234
Bestbuy TP-Link Tri-Band BE9700 Archer BE600 WiFi 7 Network $170 with any old router trade inRouter (5 replies),2025-07-20 17:50:03,2,0.047229449031201194
EU to Prepare Retaliation Plan as US Trade Stance Seen to Harden (Alberto Nardelli/Bloomberg),2025-07-20 17:40:01,2,0.05468621932516281
South Korea national security adviser travels to Washington ahead of tariff deadline,2025-07-20 17:37:00,2,0.08324952585101729
South Korea national security adviser travels to Washington ahead of tariff deadline,2025-07-20 17:34:16,2,0.08324952585101729
5 NFL Offseason Moves That Teams Will Regret,2025-07-20 17:30:00,2,0.019874587237276736
Trump says trade deal struck with Japan includes 15% tariff,2025-07-23 05:29:00,1,0.23080894667869076
Trump sets 15% tariff on Japanese imports as part of investment agreement,2025-07-23 05:27:01,1,0.10049058735060827
Dollar holds losses against yen after Trump announces Japan trade deal,2025-07-23 05:26:26,1,0.2125502403877831
Dollar under pressure against yen after Trump announces Japan trade deal,2025-07-23 05:26:26,1,0.21913700257086105
Dollar holds losses after Trump announces Japan trade deal,2025-07-23 05:26:26,1,0.2305954236539243
'Sensitive' Memo Reveals How Many Border Agents Trump Is Using For Immigration Raids,2025-07-23 05:26:13,1,0.03949315609319503
Dollar holds losses against yen after Trump announces Japan trade deal,2025-07-23 05:24:00,1,0.2125502403877831
"Japan could be in a weaker position in trade talks after Ishiba's upper house defeat, experts say",2025-07-23 05:22:17,2,0.05426442263383007
Trump announces 'massive' trade deal with Japan,2025-07-23 05:22:17,1,0.33342113530564504
"Trump announces ‘massive’ trade deal with Japan, tariff rate set at 15%",2025-07-23 05:22:05,1,0.25819843315627694
"Japan PM Ishiba weighs whether to step down over US trade talks, Yomiuri says",2025-07-23 05:20:00,1,0.07095054101808321
Former Laker says being traded to Mavericks was best moment of his career,2025-07-23 05:19:56,1,0.025183180372443534
"Guardians Make Steven Kwan Trade Decision Amid Rumors, Per Insider",2025-07-23 05:19:48,2,0.11887679927096166
Braves Reportedly Make Sean Murphy Trade Decision Amid Struggles,2025-07-23 05:17:54,2,0.12874082322505645
Trump says a China trip is ‘not too distant’ as trade tensions ease,2025-07-23 05:14:51,1,0.11168361216425347
Trump announces ‘massive’ trade agreement with Japan | CNN Business,2025-07-23 05:14:11,1,0.17637405640725792
"Philippines goods to face 19% tariff, Trump says",2025-07-23 05:13:44,1,0.13785341678594337
Asia stock market live updates: U.S.-Japan trade deal,2025-07-23 05:12:08,1,0.081564656292395
Ford praises Carney after late-night fireside chats at Muskoka cottage,2025-07-23 05:11:44,1,0.0032381365790212346
Trump announces ‘massive’ trade agreement with Japan,2025-07-23 05:11:21,1,0.2341723831474667
Japan and U.S. reach tariff deal with ‘reciprocal’ rate at 15%,2025-07-23 05:11:19,1,0.15953559290960792
"Trump announces trade deal with Japan, including 15% reciprocal tariff",2025-07-23 05:11:18,1,0.25395662325557666
Oil Edges Higher With Progress in US Trade Talks in Spotlight,2025-07-23 05:11:17,2,0.06568198895100127
Trump says US and Japan have reached trade deal,2025-07-23 05:11:07,1,0.2547924999020563
Trump announces 'massive' trade deal with Japan with 15% reciprocal tariffs,2025-07-23 05:06:35,1,0.27813357767406843
Trump Announces ‘Massive’ Trade Deal with Japan,2025-07-23 05:05:00,1,0.33342113530564504
"Indonesia to cut tariffs, non-tariff barriers in US trade deal, Trump official says",2025-07-23 05:04:00,1,0.16856957628399685
US-Philippines trade talks yield modest tariff shift after Trump-Marcos meeting,2025-07-23 05:02:10,2,0.05845542104143752
"Trump announces trade deal with Japan, including 15% tariff",2025-07-23 05:00:09,1,0.2892000952899795
Trump announces 'massive' trade deal with Japan with 15% reciprocal tariffs,2025-07-23 05:00:05,1,0.27813357767406843
Japan and U.S. reach tariff deal with ‘reciprocal’ rate at 15%,2025-07-23 05:00:00,1,0.15953559290960792
"Trump announces trade deal with Japan, including 15% tariff",2025-07-23 04:58:00,1,0.2892000952899795
Trump announces $550 billion trade deal with Japan.,2025-07-23 04:55:29,1,0.26078004193942744
Manitoba and Saskatchewan sign agreement to boost trade corridor through the Arctic,2025-07-23 04:50:49,2,0.054134239465850456
"Vietnam Stocks Near Record on Reform Hopes, Trade Deal Optimism",2025-07-23 04:48:55,1,0.05930778385084661
Carney tells premiers he'll only sign a U.S. trade deal 'in the best interest of Canadians',2025-07-23 04:45:15,1,0.06323514013912618
"Breaking down U.S. trade agreement with Philippines, Indonesia deal",2025-07-23 04:42:49,1,0.15923454213361893
Knicks executive reveals plan for possible Mikal Bridges extension,2025-07-23 04:38:24,2,0.057483777957239246
US-Philippines trade talks yield modest tariff shift after Trump-Marcos meeting - Reuters,2025-07-23 04:25:30,2,0.05399942939697592
Asian Traders Optimistic as S&P 500 Record Holds: Markets Wrap,2025-07-23 04:21:41,1,0.0041117177727077025
"Japan could be in a weaker position in trade talks after Ishiba's upper house defeat, experts say",2025-07-23 04:18:31,2,0.05426442263383007
The Administration Wants Military Women to Know Their Place,2025-07-23 04:18:00,3,0.017506369786102254
"Japan’s Trade Negotiator Heads Into Meeting With Trump, NHK Says",2025-07-23 04:15:41,1,0.05137888192991369
Ford and Smith divided over Trump response at premiers’ summit,2025-07-23 04:13:44,1,0.0470204816867566
"Indonesia to cut tariffs, non-tariff barriers in US trade deal, Trump official says",2025-07-23 04:13:00,1,0.16856957628399685
"Lakers have not done enough during offseason to give LeBron James, Luka Doncic a championship contender team",2025-07-23 04:09:30,2,0.03349278434320468
Seattle faces nation’s worst inflation as living costs soar,2025-07-23 04:07:59,1,0.0011642382873316166
"Trump Meets Marcos, Knocks 1% Off Tariff Rate",2025-07-23 04:01:03,1,0.10114284879803345
"White House releases U.S.-Indonesia trade deal framework, final talks underway",2025-07-23 03:42:09,1,0.06709152459725715
Terry McLaurin doesn’t report to camp while waiting for a contract extension - NBC Sports,2025-07-23 03:42:06,2,0.0765308750741208
Guardians' All-Star outfielder linked to Phillies at trade deadline,2025-07-23 03:41:19,2,0.20591675231532952
What do we know about Donald Trump's visit to Scotland?,2025-07-23 03:37:30,2,0.012796772387510095
Trump says a China trip is ‘not too distant’ as trade tensions ease,2025-07-23 03:37:12,1,0.11168361216425347
Commentary: Will Indonesia regret its trade deal with Trump?,2025-07-23 03:30:00,1,0.16280263266461464
Wall Street Bets on U.S. Graphite as China Faces 160% Tariffs,2025-07-23 03:30:00,1,0.022894869954675864
Sources: Unhappy McLaurin a no-show at camp - ESPN,2025-07-23 03:24:17,2,0.02925199141431387
"‘The More Rescissions, the Merrier’: Hill Conservatives Hail Plan for Cuts to Education Department Funding",2025-07-23 03:21:01,2,0.0030182780650843985
"U.S. Strikes Trade Deals With Philippines, Indonesia as Tariff Deadline Nears",2025-07-23 03:20:59,2,0.14976685518779725
Powell Ouster Threat Boosts Bond Market’s ‘Cleanest’ Trade,2025-07-23 03:19:41,2,0.05371495088122648
"White House releases U.S.-Indonesia trade deal framework, final talks underway",2025-07-23 03:18:38,1,0.06709152459725715
Hopes and Fears for President Trump’s AI Action Plan,2025-07-23 03:18:26,3,0.02201393719558669
Why this American vassal is suddenly defying its master,2025-07-23 03:14:11,3,0.0020707357182920567
CNN’s Abby Phillip Roasts Trump’s Trade Deal Boasts With Blistering Montage,2025-07-23 03:14:11,1,0.050350496826086784
"Trump announces new trade ""deal"": Americans to begin paying a 19% tax on all goods imported from the Philippines, while residents of the Philippines will get to import American made products tax free. So much great againness [Dumbass]",2025-07-23 03:08:17,1,0.06929881484458159
Athletics Recall Carlos Cortes For MLB Debut,2025-07-23 03:00:14,2,0.04681013595711412
Live: ASX set for strong gains as Wall St ekes out fresh record,2025-07-23 02:55:02,3,0.0838391792015801
Trump announces trade agreement with the Philippines and terms of deal with Indonesia,2025-07-23 02:54:51,1,0.23388380397924696
28 Countries Slam Israel’s ‘Inhumane Killing of Civilians’ in Gaza,2025-07-23 02:54:19,2,0.004182417970650552
Trump says US will charge 19% tariff on goods from Philippines,2025-07-23 02:51:03,1,0.14292734165435636
Trump says deal reached with Philippines on tariffs - Politico,2025-07-23 02:45:24,1,0.17088423499003288
Two Genius Signings The Milwaukee Bucks Made This Offseason,2025-07-23 02:45:06,2,0.006503667440324319
"Sales of U.S. spirits in Canada plunge 66%, industry groups say",2025-07-23 02:45:02,1,0.00497461993389129
MLB trade deadline: Top 26 players who could be traded between now and July 31,2025-07-23 02:40:52,2,0.12796521240166386
"Trading Day: Tech cools, Trump's Fed ire burns",2025-07-23 02:35:53,2,0.006845120463416188
Mets Prioritizing Bullpen Help,2025-07-23 02:32:44,2,0.01695572535760578
"Amazon acquires Bee, the AI wearable that records everything you say | TechCrunch",2025-07-23 02:22:34,2,0.004084128038037118
Indonesia trade deal will remove critical-mineral export restrictions: WH,2025-07-23 02:15:39,1,0.11193700000705535
"B.C. inks trade deals with Manitoba, Yukon a day after agreement with Ontario",2025-07-23 01:57:20,2,0.07022892382783912
Insider Drops Massive Update on Commanders WR Terry McLaurin,2025-07-23 01:56:00,2,0.0730867358648166
Terry McLaurin Reportedly Not In Attendance For First Day Of Commanders' Camp,2025-07-23 01:51:47,2,0.05982870057121612
49ers: Jennings hasn't formally asked for trade,2025-07-23 01:50:51,2,0.07269416869432907
Guess Trump Still Not Over That Time Obama Laughed He Was A Loser Right To His Face!,2025-07-23 01:50:15,1,0.045785999076671205
Cleveland Guardians trade proposal tags Emmanuel Clase to the Yankees,2025-07-23 01:49:24,2,0.08603626945630574
Russia Faces Coordinated U.S.-EU Crackdown as Oil Sanctions Escalate,2025-07-23 01:30:00,1,0.007874662998159187
Longest NFL rookie holdouts: Where Bengals' Shemar Stewart ranks on list,2025-07-23 01:25:49,2,0.008062860499929395
US Sees $50 Billion in Indonesia Market Access Under Trump Deal,2025-07-23 01:18:46,1,0.1579798037523286
Oil Slips for Third Straight Session,2025-07-23 01:17:23,2,0.0025848422513103783
Trump Administration Keeps 19 Percent Tariff on Indonesia in Trade Deal,2025-07-23 01:17:08,1,0.22014167270637963
Trump sets 19% tariff on Philippines in new trade deal,2025-07-23 01:09:44,1,0.2011361203280758
"Sales of U.S. spirits in Canada plunge 66%, industry groups say",2025-07-23 01:06:30,1,0.00497461993389129
Beal's assist: Clips guard to give up No. 3 to CP3,2025-07-23 01:05:47,2,0.00804569481970937
"Indonesia to cut tariffs, non-tariff barriers in US trade deal, Trump official says",2025-07-23 01:05:24,1,0.16856957628399685
49ers head coach Kyle Shanahan denies breakout star requested trade,2025-07-23 01:04:48,2,0.06272573923553021
"49ers WR Jauan Jennings hasn’t formally requested a trade, expected to start camp amid push for new contract",2025-07-23 01:04:01,2,0.04678923467716444
SOS — Save Our Shipping: Trump must break China’s chokehold on global trade,2025-08-01 05:29:58,1,0.06232933843423086
A smart fit in a shifting core,2025-08-01 05:29:30,2,0.004919666409036323
"Trump Sets Tariffs Before Deadline With 10%, 15% Baseline Rates",2025-08-01 05:28:29,1,0.06707180490983923
Aaron Boone Makes Yankees' Closer Decision After Trade Deadline Additions,2025-08-01 05:28:11,2,0.13459596866015508
Rams defender recruiting All-Pro wide receiver to Los Angeles,2025-08-01 05:27:12,2,0.01714579466283534
The Hidden Logic to Trump’s Trade Deals Revolves Around China,2025-08-01 05:23:33,2,0.0834418540206046
"Knicks, Mikal Bridges agree to 4-year, $150 million extension",2025-08-01 05:22:00,2,0.11540772587200016
Mikal Bridges contract extension: Why crucial compromise with Knicks should benefit both sides,2025-08-01 05:18:55,2,0.04164260285995356
"MLB trade tracker: Every major move from busy 2025 deadline as Yankees, Astros, Padres, more make upgrades",2025-08-01 05:13:31,2,0.22036578424271797
NHL Trade Buzz: Connor McDavid’s future unclear as Oilers maintain wait-and-see stance while contract runs out,2025-08-01 05:09:27,2,0.06150369690858489
Government to discuss impact of EU-US trade deal,2025-08-01 05:07:36,1,0.07735572090225352
Dozens of countries with no deals face higher tariffs as trade deadline nears,2025-08-01 05:07:35,2,0.14185518652333168
'World's Leading Trump Whisperer' Sheinbaum Gets Another 90 Days for Tariff Talks,2025-08-01 05:07:22,1,0.08880384207687791
The Freddy Fermin Trade We’ve All Been Waiting For,2025-08-01 05:05:04,2,0.06910936530180926
'Lies!' Nobel economist Paul Krugman slams media for endorsing Trump’s 'pure fantasy',2025-08-01 05:04:56,2,0.000845856106325778
7/31 The Takeout with Major Garrett,2025-08-01 05:04:02,3,0.012435594875025496
Trade Grades: Carlos Correa rejoins Astros in stunning trade with Twins - The New York Times,2025-08-01 05:02:24,2,0.14371929639869402
"Dodgers pass MLB trade deadline quietly, add Brock Stewart and Alex Call",2025-08-01 05:00:25,2,0.16622784251029238
"MLB trade deadline winners and losers: Padres go big, Yankees, Mets, Phillies load up, Tigers stay quiet",2025-08-01 04:55:14,2,0.16955593915384312
Terry McLaurin Wants Trade as Commanders Reportedly Reject $30 Million Salary,2025-08-01 04:54:26,2,0.15296044992955754
Trump’s tariffs are not authorized by Congress,2025-08-01 04:52:02,1,0.02133897313857992
"Fantasy Baseball Trade Deadline Tracker: Yankees add David Bednar, Camilo Doval; Mason Miller joins Padres",2025-08-01 04:50:11,2,0.14648978732527074
Terry McLaurin requests trade: Top landing spots as Commanders' WR seeks exit amid stalled contract talks,2025-08-01 04:46:44,2,0.0752081667779057
"Terry McLaurin trade request, explained: Commanders WR asks out amid contract dispute",2025-08-01 04:44:53,2,0.13482755370918717
"Padres continue massive deadline upgrade with trade for Orioles' Ryan O'Hearn, Ramón Laureano",2025-08-01 04:43:30,2,0.13276367014319992
"Yankees continue to amass late-inning firepower, add Giants closer Camilo Doval: Sources - The New York Times",2025-08-01 04:42:17,2,0.05430300823200623
Rangers trade for Merrill Kelly: Texas bulks up rotation with Diamondbacks starting pitcher,2025-08-01 04:42:11,2,0.08211163293903896
"Padres’ Mason Miller trade driven by Dodgers’ blueprint, says ex-MLB player",2025-08-01 04:41:58,2,0.07454140078269493
Boston Red Sox acquire Dustin May from Los Angeles Dodgers ahead of 2025 MLB trade deadline,2025-08-01 04:41:43,2,0.1992312963592738
Mets find a center fielder in trade with Orioles for Cedric Mullins,2025-08-01 04:40:06,2,0.07099820198014076
MLB trade deadline winners and losers: What we loved -- and don't understand,2025-08-01 04:39:06,2,0.17852199406448077
Minnesota Twins trade deadline fire sale: What to know about team owners,2025-08-01 04:38:31,2,0.1361321271674796
How Astros starting lineup looks after trade deadline moves,2025-08-01 04:38:28,2,0.14819160038394005
"On Trump, Gaza, and the Perils of a Blank Check for Israel",2025-08-01 04:29:01,1,0.0006048960665018764
Potential Raiders wide receiver target requests trade in stunning turn of events,2025-08-01 04:38:25,2,0.08271944143942574
Jose Caballero switches teams mid-game in bizarre Yankees-Rays trade scene,2025-08-01 04:38:08,2,0.05043544070105365
Report: Terry McLaurin requests trade from Washington Commanders,2025-08-01 04:36:57,2,0.13272828271875492
The Epstein Files hoax: Dem effort to divide MAGA?,2025-08-01 04:36:17,2,0.0016962715624169197
"Carlos Correa trade grades: Astros score 'A' for stunning deadline deal, Twins get their salary dump",2025-08-01 04:36:06,2,0.143339373949786
Source: Commanders' McLaurin requests trade,2025-08-01 04:35:14,2,0.1419394214972215
Trump's global tariffs 'victory' may well come at a high price,2025-08-01 04:31:04,1,0.020329235245291514
British steelmakers regain access to EU market,2025-08-01 04:31:04,1,0.02043477992859262
Car finance compensation landmark ruling due,2025-08-01 04:30:55,1,0.0008966083040550491
Car finance compensation landmark ruling due,2025-08-01 04:30:49,1,0.0008966083040550491
Trump struck huge trade deals — but tariffs are about to go up on a huge swath of imports as Liberation Day tariffs hit,2025-08-01 04:30:10,1,0.06599897078195761
Will Trump Follow Up on Threats to Stifle Russia’s Oil Exports?,2025-08-01 04:30:00,1,0.061513637477296636
"MLB trade deadline tracker: Astros reunite with Carlos Correa, Padres swing several deals",2025-08-01 04:29:40,2,0.21970592834299466
"Knicks, Mikal Bridges Agree To Four-Year, $150M Extension",2025-08-01 04:27:37,2,0.06206151831655694
"Mikal Bridges Knicks Agree To Four-Year, $150M Extension",2025-08-01 04:27:37,2,0.06302215049234798
India to take all steps to protect national interest: Piyush Goyal on US tariff,2025-08-01 04:25:00,1,0.03222131893109833
Rangers Reportedly Grab Last-Minute Bullpen Arm From Cardinals,2025-08-01 04:24:25,2,0.034983104636104316
Leavitt: It’s time Trump won a Nobel Peace Prize,2025-08-01 04:23:01,1,0.06036360408035896
"Shukla, Tharoor contradict Rahul's stance on economy",2025-08-01 04:20:56,2,0.00679865692225281
Defense Spending Could Protect Your Investment Portfolio,2025-08-01 04:18:42,2,0.008175816406704025
Figma's top VCs are sitting on $24 billion worth of stock after massive IPO pop,2025-08-01 04:18:28,2,0.007218392856194227
Commanders wide receiver Terry McLaurin requests a trade as contract extension negotiations stall,2025-08-01 04:18:10,2,0.1267754961484425
Positive Impact On US Small Business From The Recent EU-US Trade Deal?,2025-08-01 04:10:02,2,0.06001777863861211
Canadian auto sector hopeful a U.S. trade deal will come with carve-outs,2025-08-01 04:09:49,1,0.06105849781453696
"Rockies trade deadline: Ryan McMahon big winner, German Marquez big loser",2025-08-01 04:08:08,2,0.0444132549173305
The Warped Idealism of Trump’s Trade Policy,2025-08-01 04:06:00,2,0.06553377174956933
Stanton and Rice hit early homers as Yankees beat Rays 7-4 on busy trade-deadline day,2025-08-01 04:05:40,2,0.029857840581890668
"Astros trade for Carlos Correa in shocking deal: Star shortstop headed to Houston, where he won World Series",2025-08-01 04:05:36,2,0.09074441399117629
Sources: Twins trade Castro to Cubs for prospects,2025-08-01 04:05:13,2,0.08546289681997829
Source: Giants deal OF Yastrzemski to Royals,2025-08-01 04:05:13,1,0.060220735144018864
Trump vents as Canada prepares to recognize Palestinian state,2025-08-01 04:05:01,1,0.04994717521572812
Giants trade Mike Yastrzemski to the Royals,2025-08-01 04:01:59,2,0.0682800890496339
Trump seeks to use Canada's recognition of Palestinian state as leverage in trade talks,2025-08-01 04:01:58,1,0.0651171275981925
Breitbart Business Digest: The Day Bessent Glitched the Democrats,2025-08-01 04:00:00,2,0.007139106305489456
Houston Astros make MLB trade deadline deal to reunite with Carlos Correa,2025-08-01 04:00:00,2,0.2007201678978893
Could the Nets consider trading for Lakers' Dalton Knecht?,2025-08-01 03:59:40,2,0.0092285546912639
Yankees Acquire Giants Fireballer Camilo Doval in Last-Minute Trade: Report,2025-08-01 03:58:47,2,0.0569304775350614
'Couldn't have asked for anything more': Winnipegger on Canada's intent to recognize Palestinian statehood,2025-08-01 03:36:55,2,0.001847116227977283
'It’s well past time!' Karoline Leavitt scolds Nobel Prize committee for snubbing Trump,2025-08-01 03:56:29,1,0.037470851254943455
Royals Reportedly Add Lefty Starting Pitcher From Pirates In Final Minutes,2025-08-01 03:53:45,2,0.045848317982236285
Rays acquire Griffin Jax from Twins in MLB trade deadline buzzer-beater,2025-08-01 03:50:47,2,0.17254528929866103
"Knicks, Bridges agree to 4-year, $150M extension",2025-08-01 03:50:38,2,0.056664912788177445
Stellar Earnings as AI Investment Accelerates,2025-08-01 03:50:27,2,0.010374351576465607
Top spy chief issues ‘head-spinning’ warning on AUKUS,2025-08-01 03:49:56,3,0.006635192953962828
Pro-Palestine demonstrators vow Harbour Bridge protest will go ahead,2025-08-01 03:49:56,2,0.02055713353564655
What has been the impact of Trump’s tariffs so far?,2025-08-01 03:46:17,1,0.03577652568899741
Imports From USMCA Partner Canada Face Crippling 35% Tariffs Tomorrow,2025-08-01 03:44:27,1,0.02750467183449117
How Trump used America’s leverage to get exactly what he wanted from his trade war - CNN,2025-08-01 03:42:45,1,0.06279605244265186
US Army pools contracts into up to $10 billion Palantir deal,2025-08-01 03:39:19,1,0.04843770941878749
Democrats Are Addicted to Losing,2025-08-01 03:37:39,2,0.0018806233480218807
Trump Says Canada Needs to Pay Up to Reach Truce on Trade,2025-08-01 03:36:43,1,0.10204246103666077
Why Red Sox fans are losing minds over Joe Ryan trade that never happened,2025-08-01 03:36:35,2,0.08354407476618685
Rangers Reportedly Add Merrill Kelly From Diamondbacks As Deadline Closes,2025-08-01 03:35:21,2,0.09341896320594446
"Mikal Bridges contract: Knicks star agrees to four-year, $150 million extension, per report",2025-08-01 03:35:13,2,0.11444498613540167
Today's Federal Circuit Oral Argument in Our Tariff Case,2025-08-01 03:34:56,1,0.026039723274815945
"Knicks, Mikal Bridges officially agree on 4-year, $150 million contract extension",2025-08-01 03:34:17,2,0.11704923929992143
Yankees To Acquire Camilo Doval,2025-08-01 03:31:59,2,0.04937498087558615
Padres swing deal with Brewers for former Yankees starter,2025-08-01 03:31:36,2,0.04558175389826356
10 Of The Greatest MLB Trade Deadline Rentals All-Time,2025-08-01 03:30:55,2,0.20396374266309386
US envoy to visit Russia ahead of sanctions deadline,2025-08-06 05:22:02,2,0.11132348666847575
Joe Milton injury update: Brian Schottenheimer gives positive update on Cowboys QB,2025-08-06 05:07:23,2,0.010574111255383238
How Trump's secondary tariffs on Russia could hit the global economy,2025-08-06 05:06:18,1,0.031488198751743454
Orioles to pay nearly $8.5 million as part of five deals ahead of the trade deadline,2025-08-06 05:06:14,2,0.2362552035606357
Dr. Oz: Trump's Tariffs Promise More Expensive Prescriptions,2025-08-06 05:00:06,1,0.01765389934460516
Luka Doncic's manager delivers blunt message following Mavericks exit,2025-08-06 04:57:16,2,0.01322690439484579
"The Red Sox Didn’t Do Much At The Deadline, But Not For A “Lack Of Effort”",2025-08-06 04:51:52,2,0.07662678813952317
Swiss president rushes to US to avert steep tariffs,2025-08-06 04:48:42,1,0.021142952023899195
Micah Parsons trade request: Jerry Jones reveals level of ‘urgency’ with Cowboys star,2025-08-06 04:46:26,2,0.07135250009167406
Ex-NFL quarterback calls out Commanders over Terry McLaurin contract standoff: 'You need him',2025-08-06 04:43:18,2,0.07046685963531309
"People Inc. Has A New Name, But It Still Faces The Same Old Google Search Traffic Drought",2025-08-06 04:35:00,2,0.0160322061320897
How Bill Belichick has helped an Eagles newcomer shine as he attempts to revitalize his NFL career,2025-08-06 04:32:26,2,0.004437154500050474
The player who refused to join Shohei Ohtani on the Dodgers and nearly changed the MLB trade deadline,2025-08-06 04:25:35,2,0.13781866343516586
"Man tried to kidnap women in Tower Grove Park, police say",2025-08-06 04:25:00,2,0.0028275587086808935
"Celtics trade Georges Niang to Utah Jazz, agree to deal with Chris Boucher",2025-08-06 04:24:37,2,0.05898423323452275
How velocity he hasn't shown in years is aiding Cardinals' Miles Mikolas: First Pitch,2025-08-06 04:15:00,2,0.006484791062895255
Mets Were Reportedly Among Favorites to Add Mason Miller at Deadline,2025-08-06 04:13:30,2,0.1175960025118245
Inside the offshoring playbook: How U.S. companies replace American workers one contract at a time,2025-08-06 04:09:06,2,0.025632511454245794
"Woman went on stabbing spree in Pagedale, court documents say",2025-08-06 04:09:00,2,0.0016276915579983898
Jazz trade for former friend Georges Niang and 2 second-round picks - KSL.com,2025-08-06 04:05:47,2,0.05674563487337253
"NFL training camp tour 2025: Stories from Cowboys, Broncos and plenty more to come",2025-08-06 04:01:07,2,0.010589749659116693
Orioles to pay nearly $8.5 million as part of five deals ahead of the trade deadline,2025-08-06 03:45:48,2,0.2362552035606357
The Trade Deal Coup,2025-08-06 03:45:02,1,0.11817502386104332
The Trade Deal Coup,2025-08-06 03:38:57,1,0.11817502386104332
CNBC Transcript: President of the United States Donald Trump Speaks with CNBC’s “Squawk Box” Today,2025-08-06 03:34:39,1,0.04474553365166522
Cedric Teuchert ready to make his case for getting his starting spot back with St. Louis City SC,2025-08-06 03:30:00,2,0.029879801224367213
Toyota group unit eyes Africa's Gen Z shoppers with drugstore deal,2025-08-06 03:16:42,1,0.039587698728358864
Crucial exemption allows majority of Canadian and Mexican goods to be shipped to US without tariffs,2025-08-06 03:16:27,3,0.1596535609747762
Crucial exemption allows majority of Canadian and Mexican goods to be shipped to US without tariffs,2025-08-06 03:16:27,3,0.1596535609747762
Canadian minister hails 'productive' Mexico meeting as US tariffs loom,2025-08-06 03:16:00,3,0.016608768586397593
Breitbart Business Digest: Why Trump Won the Trade War Before the First Shot Was Fired,2025-08-06 03:10:50,1,0.06858299843531124
"Rivian reports mixed Q2 results, widens 2025 loss projection as tariffs and loss of EV tax credit bite",2025-08-06 03:02:45,1,0.012068525352283428
Trump Says He’s Readying More Tariffs on Russian Energy Buyers,2025-08-06 02:58:59,1,0.09583845080202472
Ishiba makes major policy shift to boost rice production,2025-08-06 02:54:51,3,0.04146520183758459
"Trump says pharma, chips tariffs incoming as trade war widens",2025-08-06 02:53:18,1,0.11687818195730691
"St. Louis losing lauded jail chief, looking for replacement.",2025-08-06 02:51:00,2,0.0035480541235129153
More than 85 percent of U.S.-Canada trade is tariff free: Carney,2025-08-06 02:50:14,1,0.08924839406033816
Swiss Leader Rushes to US for Tariff Talks,2025-08-06 02:50:00,1,0.042605368458354546
"Free DraftKings best bets, odds for August 5: Model locks in Tuesday MLB picks for DraftKings boosts, promos",2025-08-06 02:47:17,2,0.03725082332190384
"Brittney Sykes trade grades: Storm lean into defense-first approach, Mystics continue building for future",2025-08-06 02:38:56,2,0.058537614210302936
"Brazil, Japan beef talks focus on smaller Brazilian states, upsetting industry",2025-08-06 02:32:18,1,0.030428008173574047
"10 players to watch down the stretch: Red Sox's Dustin May, Yankees' Cam Schlittler, Mariners' Cole Young and more",2025-08-06 02:30:31,2,0.03232904275891094
"Celtics trading Georges Niang to Jazz, adding free agent Chris Boucher to frontcourt, per reports",2025-08-06 02:26:52,2,0.029065194554099186
Prince no more? How William could strip Andrew of his title,2025-08-06 02:23:36,2,3.893734266022048e-05
Sources: C's shed Niang's salary; sign Boucher,2025-08-06 02:22:36,2,0.012599748013355158
St. Louis City SC buys out contract of injury-plagued center back Joakim Nilsson,2025-08-06 02:20:00,2,0.016629932084447106
"Canada Will Look at Opportunities to Remove Tariffs, Carney Says",2025-08-06 02:13:16,1,0.03859038099977196
Report: Celtics Make Intriguing $3.3 Million Move to Fix Major Need,2025-08-06 02:11:28,2,0.08881452274065799
Windows NT 4.0 set us on the path to Windows NT desktop dominance,2025-08-06 02:08:31,1,0.0023984841317196263
Dan Orlovsky tears into Commanders as Terry McLaurin contract saga boils over,2025-08-06 02:03:53,2,0.05360002940371179
St. Louis native Kyren Williams agrees to a 3-year contract extension with Rams,2025-08-06 02:00:00,2,0.03086504133593589
Forget gentle parenting! This viral chore tool brings back structure —$50 off on Amazon,2025-08-06 01:52:40,2,0.0038179213655805833
Crucial exemption allows majority of Canadian and Mexican goods to be shipped to US without tariffs,2025-08-06 01:52:28,3,0.1596535609747762
US Envoy Witkoff To Visit Moscow On Wednesday,2025-08-06 01:51:17,2,0.007798072395082314
US Trade Deficit Plummets To Near 2-Year Low,2025-08-06 01:50:36,2,0.06148084667972025
