title,published_at,LDA_topic,LDA_score
7 things I wish I knew when I started self-hosting LLMs,2025-07-23 03:30:22,3,0.8874966967029184
The Doug Ford Doctrine: 'We really have to flex our muscles',2025-07-20 18:30:36,2,0.8658853005265481
Why My Mobile Hotspot May Be Better Than My Home Internet,2025-07-20 18:30:07,2,0.8875944472128808
Japan's Ishiba vows to stay on after election defeat,2025-07-20 18:18:00,3,0.8879133147551528
Japan's Ishiba faces difficult election amid far-right surge,2025-07-20 18:18:00,3,0.8982823726263142
MLB Writer Expects Braves Will Trade $58 Million Star Pitcher at Deadline,2025-07-20 18:15:01,1,0.9289588820389715
Justice Department Urges Dismissal Of Maryland Climate Lawsuits,2025-07-20 18:00:46,2,0.9080941569201362
Bestbuy TP-Link Tri-Band BE9700 Archer BE600 WiFi 7 Network $170 with any old router trade inRouter (5 replies),2025-07-20 17:50:03,1,0.9224592462869183
EU to Prepare Retaliation Plan as US Trade Stance Seen to Harden (Alberto Nardelli/Bloomberg),2025-07-20 17:40:01,2,0.9163193109020681
South Korea national security adviser travels to Washington ahead of tariff deadline,2025-07-20 17:37:00,3,0.9347247323496296
South Korea national security adviser travels to Washington ahead of tariff deadline,2025-07-20 17:34:16,3,0.9347247323496296
5 NFL Offseason Moves That Teams Will Regret,2025-07-20 17:30:00,2,0.8593887024858842
Trump says trade deal struck with Japan includes 15% tariff,2025-07-23 05:29:00,2,0.9224952713103968
Trump sets 15% tariff on Japanese imports as part of investment agreement,2025-07-23 05:27:01,3,0.5039183366237706
Dollar holds losses against yen after Trump announces Japan trade deal,2025-07-23 05:26:26,2,0.9311353096668065
Dollar under pressure against yen after Trump announces Japan trade deal,2025-07-23 05:26:26,2,0.922327872979271
Dollar holds losses after Trump announces Japan trade deal,2025-07-23 05:26:26,2,0.9231579011325093
'Sensitive' Memo Reveals How Many Border Agents Trump Is Using For Immigration Raids,2025-07-23 05:26:13,2,0.9230107511049643
Dollar holds losses against yen after Trump announces Japan trade deal,2025-07-23 05:24:00,2,0.9311353096668065
"Japan could be in a weaker position in trade talks after Ishiba's upper house defeat, experts say",2025-07-23 05:22:17,3,0.9308871388134468
Trump announces 'massive' trade deal with Japan,2025-07-23 05:22:17,2,0.8836141722006091
"Trump announces ‘massive’ trade deal with Japan, tariff rate set at 15%",2025-07-23 05:22:05,2,0.7459837329467329
"Japan PM Ishiba weighs whether to step down over US trade talks, Yomiuri says",2025-07-23 05:20:00,3,0.9185205903192598
Former Laker says being traded to Mavericks was best moment of his career,2025-07-23 05:19:56,3,0.9093947200069622
"Guardians Make Steven Kwan Trade Decision Amid Rumors, Per Insider",2025-07-23 05:19:48,3,0.9126311374904754
Braves Reportedly Make Sean Murphy Trade Decision Amid Struggles,2025-07-23 05:17:54,3,0.622604678018437
Trump says a China trip is ‘not too distant’ as trade tensions ease,2025-07-23 05:14:51,3,0.8961184238242283
Trump announces ‘massive’ trade agreement with Japan | CNN Business,2025-07-23 05:14:11,2,0.7028371234142194
"Philippines goods to face 19% tariff, Trump says",2025-07-23 05:13:44,2,0.8860873255050389
Asia stock market live updates: U.S.-Japan trade deal,2025-07-23 05:12:08,1,0.6102208771686152
Ford praises Carney after late-night fireside chats at Muskoka cottage,2025-07-23 05:11:44,2,0.9161006797739806
Trump announces ‘massive’ trade agreement with Japan,2025-07-23 05:11:21,2,0.8820887741766591
Japan and U.S. reach tariff deal with ‘reciprocal’ rate at 15%,2025-07-23 05:11:19,2,0.8812934788705635
"Trump announces trade deal with Japan, including 15% reciprocal tariff",2025-07-23 05:11:18,2,0.9137202858890677
Oil Edges Higher With Progress in US Trade Talks in Spotlight,2025-07-23 05:11:17,3,0.9096516479180404
Trump says US and Japan have reached trade deal,2025-07-23 05:11:07,2,0.7235827943215378
Trump announces 'massive' trade deal with Japan with 15% reciprocal tariffs,2025-07-23 05:06:35,2,0.9136745200421734
Trump Announces ‘Massive’ Trade Deal with Japan,2025-07-23 05:05:00,2,0.8836141722006091
"Indonesia to cut tariffs, non-tariff barriers in US trade deal, Trump official says",2025-07-23 05:04:00,2,0.913729257931894
US-Philippines trade talks yield modest tariff shift after Trump-Marcos meeting,2025-07-23 05:02:10,3,0.913198858514235
"Trump announces trade deal with Japan, including 15% tariff",2025-07-23 05:00:09,2,0.9007452928750163
Trump announces 'massive' trade deal with Japan with 15% reciprocal tariffs,2025-07-23 05:00:05,2,0.9136745200421734
Japan and U.S. reach tariff deal with ‘reciprocal’ rate at 15%,2025-07-23 05:00:00,2,0.8812934788705635
"Trump announces trade deal with Japan, including 15% tariff",2025-07-23 04:58:00,2,0.9007452928750163
Trump announces $550 billion trade deal with Japan.,2025-07-23 04:55:29,2,0.883520419539925
Manitoba and Saskatchewan sign agreement to boost trade corridor through the Arctic,2025-07-23 04:50:49,3,0.9171225139018773
"Vietnam Stocks Near Record on Reform Hopes, Trade Deal Optimism",2025-07-23 04:48:55,1,0.6182160664882174
Carney tells premiers he'll only sign a U.S. trade deal 'in the best interest of Canadians',2025-07-23 04:45:15,2,0.7689514404636913
"Breaking down U.S. trade agreement with Philippines, Indonesia deal",2025-07-23 04:42:49,2,0.8819920117648391
Knicks executive reveals plan for possible Mikal Bridges extension,2025-07-23 04:38:24,1,0.9168435117399578
US-Philippines trade talks yield modest tariff shift after Trump-Marcos meeting - Reuters,2025-07-23 04:25:30,3,0.9232885301020954
Asian Traders Optimistic as S&P 500 Record Holds: Markets Wrap,2025-07-23 04:21:41,3,0.8959527448058494
"Japan could be in a weaker position in trade talks after Ishiba's upper house defeat, experts say",2025-07-23 04:18:31,3,0.9308871388134468
The Administration Wants Military Women to Know Their Place,2025-07-23 04:18:00,3,0.9033179834001192
"Japan’s Trade Negotiator Heads Into Meeting With Trump, NHK Says",2025-07-23 04:15:41,3,0.6476703283479418
Ford and Smith divided over Trump response at premiers’ summit,2025-07-23 04:13:44,2,0.9001405902036375
"Indonesia to cut tariffs, non-tariff barriers in US trade deal, Trump official says",2025-07-23 04:13:00,2,0.913729257931894
"Lakers have not done enough during offseason to give LeBron James, Luka Doncic a championship contender team",2025-07-23 04:09:30,2,0.747185179067049
Seattle faces nation’s worst inflation as living costs soar,2025-07-23 04:07:59,2,0.9126771775395887
"Trump Meets Marcos, Knocks 1% Off Tariff Rate",2025-07-23 04:01:03,2,0.5256795512899987
"White House releases U.S.-Indonesia trade deal framework, final talks underway",2025-07-23 03:42:09,3,0.9216415172066521
Terry McLaurin doesn’t report to camp while waiting for a contract extension - NBC Sports,2025-07-23 03:42:06,2,0.8511963761408994
Guardians' All-Star outfielder linked to Phillies at trade deadline,2025-07-23 03:41:19,1,0.8729576703636669
What do we know about Donald Trump's visit to Scotland?,2025-07-23 03:37:30,3,0.8206952139072503
Trump says a China trip is ‘not too distant’ as trade tensions ease,2025-07-23 03:37:12,3,0.8961184238242283
Commentary: Will Indonesia regret its trade deal with Trump?,2025-07-23 03:30:00,2,0.8624102028705554
Wall Street Bets on U.S. Graphite as China Faces 160% Tariffs,2025-07-23 03:30:00,3,0.903808991126337
Sources: Unhappy McLaurin a no-show at camp - ESPN,2025-07-23 03:24:17,2,0.8661653028528242
"‘The More Rescissions, the Merrier’: Hill Conservatives Hail Plan for Cuts to Education Department Funding",2025-07-23 03:21:01,2,0.9231954608004128
"U.S. Strikes Trade Deals With Philippines, Indonesia as Tariff Deadline Nears",2025-07-23 03:20:59,2,0.6801770843134555
Powell Ouster Threat Boosts Bond Market’s ‘Cleanest’ Trade,2025-07-23 03:19:41,1,0.8900025136587436
"White House releases U.S.-Indonesia trade deal framework, final talks underway",2025-07-23 03:18:38,3,0.9216415172066521
Hopes and Fears for President Trump’s AI Action Plan,2025-07-23 03:18:26,3,0.8978575188096607
Why this American vassal is suddenly defying its master,2025-07-23 03:14:11,2,0.8646957970014876
CNN’s Abby Phillip Roasts Trump’s Trade Deal Boasts With Blistering Montage,2025-07-23 03:14:11,2,0.9234188073803443
"Trump announces new trade ""deal"": Americans to begin paying a 19% tax on all goods imported from the Philippines, while residents of the Philippines will get to import American made products tax free. So much great againness [Dumbass]",2025-07-23 03:08:17,1,0.6804310261811422
Athletics Recall Carlos Cortes For MLB Debut,2025-07-23 03:00:14,1,0.9022194420105067
Live: ASX set for strong gains as Wall St ekes out fresh record,2025-07-23 02:55:02,1,0.9236736791043588
Trump announces trade agreement with the Philippines and terms of deal with Indonesia,2025-07-23 02:54:51,2,0.9238510498697328
28 Countries Slam Israel’s ‘Inhumane Killing of Civilians’ in Gaza,2025-07-23 02:54:19,2,0.8574943779043873
Trump says US will charge 19% tariff on goods from Philippines,2025-07-23 02:51:03,2,0.9011511171548284
Trump says deal reached with Philippines on tariffs - Politico,2025-07-23 02:45:24,2,0.8834456304117702
Two Genius Signings The Milwaukee Bucks Made This Offseason,2025-07-23 02:45:06,2,0.8837535178363379
"Sales of U.S. spirits in Canada plunge 66%, industry groups say",2025-07-23 02:45:02,3,0.914141554539265
MLB trade deadline: Top 26 players who could be traded between now and July 31,2025-07-23 02:40:52,3,0.8710199111658263
"Trading Day: Tech cools, Trump's Fed ire burns",2025-07-23 02:35:53,1,0.8822281704334263
Mets Prioritizing Bullpen Help,2025-07-23 02:32:44,2,0.6361750964282729
"Amazon acquires Bee, the AI wearable that records everything you say | TechCrunch",2025-07-23 02:22:34,3,0.8968959414504485
Indonesia trade deal will remove critical-mineral export restrictions: WH,2025-07-23 02:15:39,2,0.9018569089759095
"B.C. inks trade deals with Manitoba, Yukon a day after agreement with Ontario",2025-07-23 01:57:20,3,0.5038036776939552
Insider Drops Massive Update on Commanders WR Terry McLaurin,2025-07-23 01:56:00,2,0.9213832476420569
Terry McLaurin Reportedly Not In Attendance For First Day Of Commanders' Camp,2025-07-23 01:51:47,2,0.9002972205820385
49ers: Jennings hasn't formally asked for trade,2025-07-23 01:50:51,1,0.8320510789301776
Guess Trump Still Not Over That Time Obama Laughed He Was A Loser Right To His Face!,2025-07-23 01:50:15,1,0.7661753932963687
Cleveland Guardians trade proposal tags Emmanuel Clase to the Yankees,2025-07-23 01:49:24,2,0.9228080987401028
Russia Faces Coordinated U.S.-EU Crackdown as Oil Sanctions Escalate,2025-07-23 01:30:00,2,0.9141215294463211
Longest NFL rookie holdouts: Where Bengals' Shemar Stewart ranks on list,2025-07-23 01:25:49,2,0.9123481422250374
US Sees $50 Billion in Indonesia Market Access Under Trump Deal,2025-07-23 01:18:46,2,0.9114543314928154
Oil Slips for Third Straight Session,2025-07-23 01:17:23,3,0.8579039899794183
Trump Administration Keeps 19 Percent Tariff on Indonesia in Trade Deal,2025-07-23 01:17:08,2,0.7760628847848552
Trump sets 19% tariff on Philippines in new trade deal,2025-07-23 01:09:44,2,0.9131846755043692
"Sales of U.S. spirits in Canada plunge 66%, industry groups say",2025-07-23 01:06:30,3,0.914141554539265
Beal's assist: Clips guard to give up No. 3 to CP3,2025-07-23 01:05:47,1,0.7698625003659445
"Indonesia to cut tariffs, non-tariff barriers in US trade deal, Trump official says",2025-07-23 01:05:24,2,0.913729257931894
49ers head coach Kyle Shanahan denies breakout star requested trade,2025-07-23 01:04:48,1,0.9303131308441855
"49ers WR Jauan Jennings hasn’t formally requested a trade, expected to start camp amid push for new contract",2025-07-23 01:04:01,2,0.9412537759956338
SOS — Save Our Shipping: Trump must break China’s chokehold on global trade,2025-08-01 05:29:58,2,0.9087492895503142
A smart fit in a shifting core,2025-08-01 05:29:30,2,0.8560985193083409
"Trump Sets Tariffs Before Deadline With 10%, 15% Baseline Rates",2025-08-01 05:28:29,2,0.9024311323545937
Aaron Boone Makes Yankees' Closer Decision After Trade Deadline Additions,2025-08-01 05:28:11,1,0.6673690650730029
Rams defender recruiting All-Pro wide receiver to Los Angeles,2025-08-01 05:27:12,2,0.9137131275032885
The Hidden Logic to Trump’s Trade Deals Revolves Around China,2025-08-01 05:23:33,1,0.8863951050533542
"Knicks, Mikal Bridges agree to 4-year, $150 million extension",2025-08-01 05:22:00,1,0.8882909635576145
Mikal Bridges contract extension: Why crucial compromise with Knicks should benefit both sides,2025-08-01 05:18:55,1,0.44133379945947887
"MLB trade tracker: Every major move from busy 2025 deadline as Yankees, Astros, Padres, more make upgrades",2025-08-01 05:13:31,1,0.900733307165169
NHL Trade Buzz: Connor McDavid’s future unclear as Oilers maintain wait-and-see stance while contract runs out,2025-08-01 05:09:27,1,0.8596770017088612
Government to discuss impact of EU-US trade deal,2025-08-01 05:07:36,2,0.8762005756198922
Dozens of countries with no deals face higher tariffs as trade deadline nears,2025-08-01 05:07:35,2,0.9279509678077812
'World's Leading Trump Whisperer' Sheinbaum Gets Another 90 Days for Tariff Talks,2025-08-01 05:07:22,3,0.6792765528184206
The Freddy Fermin Trade We’ve All Been Waiting For,2025-08-01 05:05:04,1,0.8474276558369644
'Lies!' Nobel economist Paul Krugman slams media for endorsing Trump’s 'pure fantasy',2025-08-01 05:04:56,1,0.9148911656406191
7/31 The Takeout with Major Garrett,2025-08-01 05:04:02,3,0.8265401886644688
Trade Grades: Carlos Correa rejoins Astros in stunning trade with Twins - The New York Times,2025-08-01 05:02:24,2,0.9383473996176863
"Dodgers pass MLB trade deadline quietly, add Brock Stewart and Alex Call",2025-08-01 05:00:25,1,0.9267136795649893
"MLB trade deadline winners and losers: Padres go big, Yankees, Mets, Phillies load up, Tigers stay quiet",2025-08-01 04:55:14,3,0.5971219815059136
Terry McLaurin Wants Trade as Commanders Reportedly Reject $30 Million Salary,2025-08-01 04:54:26,2,0.922824292936075
Trump’s tariffs are not authorized by Congress,2025-08-01 04:52:02,1,0.5608053687643033
"Fantasy Baseball Trade Deadline Tracker: Yankees add David Bednar, Camilo Doval; Mason Miller joins Padres",2025-08-01 04:50:11,2,0.9459206683115737
Terry McLaurin requests trade: Top landing spots as Commanders' WR seeks exit amid stalled contract talks,2025-08-01 04:46:44,2,0.9420019852345953
"Terry McLaurin trade request, explained: Commanders WR asks out amid contract dispute",2025-08-01 04:44:53,2,0.9301072315666216
"Padres continue massive deadline upgrade with trade for Orioles' Ryan O'Hearn, Ramón Laureano",2025-08-01 04:43:30,1,0.9233388177963812
"Yankees continue to amass late-inning firepower, add Giants closer Camilo Doval: Sources - The New York Times",2025-08-01 04:42:17,2,0.9396175556192712
Rangers trade for Merrill Kelly: Texas bulks up rotation with Diamondbacks starting pitcher,2025-08-01 04:42:11,1,0.9308806656213253
"Padres’ Mason Miller trade driven by Dodgers’ blueprint, says ex-MLB player",2025-08-01 04:41:58,2,0.5952609701640257
Boston Red Sox acquire Dustin May from Los Angeles Dodgers ahead of 2025 MLB trade deadline,2025-08-01 04:41:43,1,0.5591629873763204
Mets find a center fielder in trade with Orioles for Cedric Mullins,2025-08-01 04:40:06,2,0.9101351735405464
MLB trade deadline winners and losers: What we loved -- and don't understand,2025-08-01 04:39:06,3,0.8880055313349591
Minnesota Twins trade deadline fire sale: What to know about team owners,2025-08-01 04:38:31,3,0.9070106215683418
How Astros starting lineup looks after trade deadline moves,2025-08-01 04:38:28,1,0.9080511440833411
"On Trump, Gaza, and the Perils of a Blank Check for Israel",2025-08-01 04:29:01,2,0.8560798963097096
Potential Raiders wide receiver target requests trade in stunning turn of events,2025-08-01 04:38:25,2,0.9380780961737966
Jose Caballero switches teams mid-game in bizarre Yankees-Rays trade scene,2025-08-01 04:38:08,1,0.9079069176322698
Report: Terry McLaurin requests trade from Washington Commanders,2025-08-01 04:36:57,2,0.8990622840459511
The Epstein Files hoax: Dem effort to divide MAGA?,2025-08-01 04:36:17,3,0.886275926842019
"Carlos Correa trade grades: Astros score 'A' for stunning deadline deal, Twins get their salary dump",2025-08-01 04:36:06,2,0.9326700748094156
Source: Commanders' McLaurin requests trade,2025-08-01 04:35:14,2,0.8280684536660103
Trump's global tariffs 'victory' may well come at a high price,2025-08-01 04:31:04,2,0.48015036040983017
British steelmakers regain access to EU market,2025-08-01 04:31:04,3,0.5377302443598834
Car finance compensation landmark ruling due,2025-08-01 04:30:55,1,0.886662727128537
Car finance compensation landmark ruling due,2025-08-01 04:30:49,1,0.886662727128537
Trump struck huge trade deals — but tariffs are about to go up on a huge swath of imports as Liberation Day tariffs hit,2025-08-01 04:30:10,2,0.9500650806281
Will Trump Follow Up on Threats to Stifle Russia’s Oil Exports?,2025-08-01 04:30:00,2,0.8852771752982342
"MLB trade deadline tracker: Astros reunite with Carlos Correa, Padres swing several deals",2025-08-01 04:29:40,1,0.9190340708271251
"Knicks, Mikal Bridges Agree To Four-Year, $150M Extension",2025-08-01 04:27:37,1,0.8663398587849211
"Mikal Bridges Knicks Agree To Four-Year, $150M Extension",2025-08-01 04:27:37,1,0.8878470204282898
India to take all steps to protect national interest: Piyush Goyal on US tariff,2025-08-01 04:25:00,3,0.9118540054227053
Rangers Reportedly Grab Last-Minute Bullpen Arm From Cardinals,2025-08-01 04:24:25,1,0.9036439873409408
Leavitt: It’s time Trump won a Nobel Peace Prize,2025-08-01 04:23:01,2,0.48035854275961193
"Shukla, Tharoor contradict Rahul's stance on economy",2025-08-01 04:20:56,1,0.8575746246940962
Defense Spending Could Protect Your Investment Portfolio,2025-08-01 04:18:42,3,0.877190692604301
Figma's top VCs are sitting on $24 billion worth of stock after massive IPO pop,2025-08-01 04:18:28,1,0.9227715542102962
Commanders wide receiver Terry McLaurin requests a trade as contract extension negotiations stall,2025-08-01 04:18:10,2,0.936945146630548
Positive Impact On US Small Business From The Recent EU-US Trade Deal?,2025-08-01 04:10:02,2,0.9019486014565952
Canadian auto sector hopeful a U.S. trade deal will come with carve-outs,2025-08-01 04:09:49,2,0.8822110052917173
"Rockies trade deadline: Ryan McMahon big winner, German Marquez big loser",2025-08-01 04:08:08,3,0.9312098167226003
The Warped Idealism of Trump’s Trade Policy,2025-08-01 04:06:00,3,0.8607017036526552
Stanton and Rice hit early homers as Yankees beat Rays 7-4 on busy trade-deadline day,2025-08-01 04:05:40,2,0.9369730889801517
"Astros trade for Carlos Correa in shocking deal: Star shortstop headed to Houston, where he won World Series",2025-08-01 04:05:36,1,0.9356670570197926
Sources: Twins trade Castro to Cubs for prospects,2025-08-01 04:05:13,3,0.8703261864147652
Source: Giants deal OF Yastrzemski to Royals,2025-08-01 04:05:13,1,0.6381386099035157
Trump vents as Canada prepares to recognize Palestinian state,2025-08-01 04:05:01,2,0.9143168299449268
Giants trade Mike Yastrzemski to the Royals,2025-08-01 04:01:59,1,0.8784457402757888
Trump seeks to use Canada's recognition of Palestinian state as leverage in trade talks,2025-08-01 04:01:58,2,0.9225350305798501
Breitbart Business Digest: The Day Bessent Glitched the Democrats,2025-08-01 04:00:00,3,0.8889759421765552
Houston Astros make MLB trade deadline deal to reunite with Carlos Correa,2025-08-01 04:00:00,1,0.7484856816830383
Could the Nets consider trading for Lakers' Dalton Knecht?,2025-08-01 03:59:40,1,0.8607473768350996
Yankees Acquire Giants Fireballer Camilo Doval in Last-Minute Trade: Report,2025-08-01 03:58:47,2,0.9079201595427858
'Couldn't have asked for anything more': Winnipegger on Canada's intent to recognize Palestinian statehood,2025-08-01 03:36:55,2,0.9025883900966369
'It’s well past time!' Karoline Leavitt scolds Nobel Prize committee for snubbing Trump,2025-08-01 03:56:29,1,0.8334633100904241
Royals Reportedly Add Lefty Starting Pitcher From Pirates In Final Minutes,2025-08-01 03:53:45,1,0.9309299729393397
Rays acquire Griffin Jax from Twins in MLB trade deadline buzzer-beater,2025-08-01 03:50:47,3,0.6696839571646103
"Knicks, Bridges agree to 4-year, $150M extension",2025-08-01 03:50:38,1,0.8328172593298511
Stellar Earnings as AI Investment Accelerates,2025-08-01 03:50:27,3,0.8827498717952256
Top spy chief issues ‘head-spinning’ warning on AUKUS,2025-08-01 03:49:56,3,0.8817381703940887
Pro-Palestine demonstrators vow Harbour Bridge protest will go ahead,2025-08-01 03:49:56,2,0.9027958466008764
What has been the impact of Trump’s tariffs so far?,2025-08-01 03:46:17,2,0.7749241803949314
Imports From USMCA Partner Canada Face Crippling 35% Tariffs Tomorrow,2025-08-01 03:44:27,3,0.6741084657886584
How Trump used America’s leverage to get exactly what he wanted from his trade war - CNN,2025-08-01 03:42:45,3,0.6713416590158786
US Army pools contracts into up to $10 billion Palantir deal,2025-08-01 03:39:19,3,0.8896136080019856
Democrats Are Addicted to Losing,2025-08-01 03:37:39,1,0.8161581935227663
Trump Says Canada Needs to Pay Up to Reach Truce on Trade,2025-08-01 03:36:43,2,0.9212326227366867
Why Red Sox fans are losing minds over Joe Ryan trade that never happened,2025-08-01 03:36:35,3,0.9298343384104739
Rangers Reportedly Add Merrill Kelly From Diamondbacks As Deadline Closes,2025-08-01 03:35:21,1,0.9225440597470522
"Mikal Bridges contract: Knicks star agrees to four-year, $150 million extension, per report",2025-08-01 03:35:13,1,0.9149909034054885
Today's Federal Circuit Oral Argument in Our Tariff Case,2025-08-01 03:34:56,3,0.9010337122684703
"Knicks, Mikal Bridges officially agree on 4-year, $150 million contract extension",2025-08-01 03:34:17,1,0.9143760528088206
Yankees To Acquire Camilo Doval,2025-08-01 03:31:59,2,0.866305759374515
Padres swing deal with Brewers for former Yankees starter,2025-08-01 03:31:36,2,0.9008488980696164
10 Of The Greatest MLB Trade Deadline Rentals All-Time,2025-08-01 03:30:55,3,0.855432498552996
US envoy to visit Russia ahead of sanctions deadline,2025-08-06 05:22:02,2,0.5435276391416486
Joe Milton injury update: Brian Schottenheimer gives positive update on Cowboys QB,2025-08-06 05:07:23,2,0.9377653865539298
How Trump's secondary tariffs on Russia could hit the global economy,2025-08-06 05:06:18,2,0.8967558375152891
Orioles to pay nearly $8.5 million as part of five deals ahead of the trade deadline,2025-08-06 05:06:14,2,0.914081038979042
Dr. Oz: Trump's Tariffs Promise More Expensive Prescriptions,2025-08-06 05:00:06,2,0.8613551935692834
Luka Doncic's manager delivers blunt message following Mavericks exit,2025-08-06 04:57:16,2,0.9194330726846508
"The Red Sox Didn’t Do Much At The Deadline, But Not For A “Lack Of Effort”",2025-08-06 04:51:52,3,0.7503160493869787
Swiss president rushes to US to avert steep tariffs,2025-08-06 04:48:42,3,0.8980920560729068
Micah Parsons trade request: Jerry Jones reveals level of ‘urgency’ with Cowboys star,2025-08-06 04:46:26,1,0.9257205142800228
Ex-NFL quarterback calls out Commanders over Terry McLaurin contract standoff: 'You need him',2025-08-06 04:43:18,2,0.9153238659625164
"People Inc. Has A New Name, But It Still Faces The Same Old Google Search Traffic Drought",2025-08-06 04:35:00,2,0.9199738472362282
How Bill Belichick has helped an Eagles newcomer shine as he attempts to revitalize his NFL career,2025-08-06 04:32:26,3,0.930123155138828
The player who refused to join Shohei Ohtani on the Dodgers and nearly changed the MLB trade deadline,2025-08-06 04:25:35,3,0.5532689580672486
"Man tried to kidnap women in Tower Grove Park, police say",2025-08-06 04:25:00,2,0.9211530703227423
"Celtics trade Georges Niang to Utah Jazz, agree to deal with Chris Boucher",2025-08-06 04:24:37,2,0.8143056944439104
How velocity he hasn't shown in years is aiding Cardinals' Miles Mikolas: First Pitch,2025-08-06 04:15:00,1,0.9000284382138487
Mets Were Reportedly Among Favorites to Add Mason Miller at Deadline,2025-08-06 04:13:30,2,0.9049960496611742
Inside the offshoring playbook: How U.S. companies replace American workers one contract at a time,2025-08-06 04:09:06,1,0.5011761428889184
"Woman went on stabbing spree in Pagedale, court documents say",2025-08-06 04:09:00,3,0.914991613616691
Jazz trade for former friend Georges Niang and 2 second-round picks - KSL.com,2025-08-06 04:05:47,2,0.9022215266301792
"NFL training camp tour 2025: Stories from Cowboys, Broncos and plenty more to come",2025-08-06 04:01:07,2,0.9238027456781979
Orioles to pay nearly $8.5 million as part of five deals ahead of the trade deadline,2025-08-06 03:45:48,2,0.914081038979042
The Trade Deal Coup,2025-08-06 03:45:02,2,0.8259522486858053
The Trade Deal Coup,2025-08-06 03:38:57,2,0.8259522486858053
CNBC Transcript: President of the United States Donald Trump Speaks with CNBC’s “Squawk Box” Today,2025-08-06 03:34:39,2,0.8563238956383326
Cedric Teuchert ready to make his case for getting his starting spot back with St. Louis City SC,2025-08-06 03:30:00,1,0.9409858670569935
Toyota group unit eyes Africa's Gen Z shoppers with drugstore deal,2025-08-06 03:16:42,3,0.9178727688490569
Crucial exemption allows majority of Canadian and Mexican goods to be shipped to US without tariffs,2025-08-06 03:16:27,3,0.9298390537128238
Crucial exemption allows majority of Canadian and Mexican goods to be shipped to US without tariffs,2025-08-06 03:16:27,3,0.9298390537128238
Canadian minister hails 'productive' Mexico meeting as US tariffs loom,2025-08-06 03:16:00,3,0.9125373837864047
Breitbart Business Digest: Why Trump Won the Trade War Before the First Shot Was Fired,2025-08-06 03:10:50,2,0.9141561085699824
"Rivian reports mixed Q2 results, widens 2025 loss projection as tariffs and loss of EV tax credit bite",2025-08-06 03:02:45,1,0.8260204445859147
Trump Says He’s Readying More Tariffs on Russian Energy Buyers,2025-08-06 02:58:59,2,0.9100859075873016
Ishiba makes major policy shift to boost rice production,2025-08-06 02:54:51,3,0.910616350015611
"Trump says pharma, chips tariffs incoming as trade war widens",2025-08-06 02:53:18,2,0.9187710389826086
"St. Louis losing lauded jail chief, looking for replacement.",2025-08-06 02:51:00,3,0.8859403594148918
More than 85 percent of U.S.-Canada trade is tariff free: Carney,2025-08-06 02:50:14,2,0.8604383963552384
Swiss Leader Rushes to US for Tariff Talks,2025-08-06 02:50:00,3,0.8860909576861462
"Free DraftKings best bets, odds for August 5: Model locks in Tuesday MLB picks for DraftKings boosts, promos",2025-08-06 02:47:17,1,0.9464466328502384
"Brittney Sykes trade grades: Storm lean into defense-first approach, Mystics continue building for future",2025-08-06 02:38:56,3,0.9269193726957105
"Brazil, Japan beef talks focus on smaller Brazilian states, upsetting industry",2025-08-06 02:32:18,3,0.9241330508534977
"10 players to watch down the stretch: Red Sox's Dustin May, Yankees' Cam Schlittler, Mariners' Cole Young and more",2025-08-06 02:30:31,1,0.9127677530689549
"Celtics trading Georges Niang to Jazz, adding free agent Chris Boucher to frontcourt, per reports",2025-08-06 02:26:52,2,0.8002797270497243
Prince no more? How William could strip Andrew of his title,2025-08-06 02:23:36,2,0.8857942087287753
Sources: C's shed Niang's salary; sign Boucher,2025-08-06 02:22:36,2,0.8289597175860415
St. Louis City SC buys out contract of injury-plagued center back Joakim Nilsson,2025-08-06 02:20:00,3,0.9134478092174959
"Canada Will Look at Opportunities to Remove Tariffs, Carney Says",2025-08-06 02:13:16,2,0.9024926219246227
Report: Celtics Make Intriguing $3.3 Million Move to Fix Major Need,2025-08-06 02:11:28,1,0.9071046839472686
Windows NT 4.0 set us on the path to Windows NT desktop dominance,2025-08-06 02:08:31,1,0.9238890746955778
Dan Orlovsky tears into Commanders as Terry McLaurin contract saga boils over,2025-08-06 02:03:53,2,0.9323168703422047
St. Louis native Kyren Williams agrees to a 3-year contract extension with Rams,2025-08-06 02:00:00,1,0.921517610512125
Forget gentle parenting! This viral chore tool brings back structure —$50 off on Amazon,2025-08-06 01:52:40,1,0.9243742027288899
Crucial exemption allows majority of Canadian and Mexican goods to be shipped to US without tariffs,2025-08-06 01:52:28,3,0.9298390537128238
US Envoy Witkoff To Visit Moscow On Wednesday,2025-08-06 01:51:17,1,0.8844309916668779
US Trade Deficit Plummets To Near 2-Year Low,2025-08-06 01:50:36,3,0.8593894371192409
"Boston Celtics deal recently-acquired Georges Niang to Utah Jazz, sign free agent forward Chris Boucher",2025-08-06 01:47:17,2,0.9467503324253435
New Books Hitting Shelves This Week,2025-08-06 01:47:04,2,0.5340947961144608
OpenAI's New Models Aren't Really Open: What to Know About Open-Weights AI,2025-08-06 01:41:45,2,0.5270124489416319
Crucial exemption allows majority of Canadian and Mexican goods to be shipped to US without tariffs,2025-08-06 01:38:34,3,0.9298390537128238
The EU’s deal with Trump could blow up at any time,2025-08-06 01:36:14,2,0.8607328849124259
